"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.48692262637196e-55,0.370829063197468,0.366,0.24,8.05235042108077e-51,"0","CCDC3"
7.48118463949176e-55,0.485988362922397,0.483,0.359,1.72762996879783e-50,"0","SNHG18"
7.91814359759912e-55,0.469852789407345,0.665,0.601,1.82853690099356e-50,"0","LEPROT"
1.04682698875197e-54,0.591847054948194,0.389,0.275,2.41743756512493e-50,"0","DLC1"
3.95373028914074e-54,0.593553535008409,0.548,0.453,9.1303493567127e-50,"0","SESN3"
8.79111096467314e-54,0.76487089915159,0.259,0.161,2.03013125507197e-49,"0","FBLN2"
2.65533141761837e-53,0.656595481076853,0.25,0.153,6.13195684270611e-49,"0","HEY1"
2.88355500501715e-53,0.342180908630152,0.795,0.771,6.65899357308609e-49,"0","SMDT1"
1.24205828019221e-52,0.35263054008459,0.778,0.739,2.86828518644787e-48,"0","RBFOX2"
1.56484833405739e-52,0.93004672999208,0.358,0.26,3.61370425783873e-48,"0","IRF1"
1.76606300354647e-52,0.584438871017375,0.335,0.223,4.07836929408986e-48,"0","KCTD12"
8.75309619003558e-52,0.702406911778418,0.297,0.195,2.02135250316492e-47,"0","SERINC2"
1.11923685114359e-51,0.656111619697231,0.42,0.316,2.58465366034588e-47,"0","EFNB3"
2.76268262252308e-51,0.762715565079273,0.351,0.249,6.37986298019255e-47,"0","MMP16"
3.2522792467055e-51,0.437596903980959,0.68,0.625,7.51048846441702e-47,"0","SPIN1"
2.3780014666644e-50,0.361542866314767,0.725,0.661,5.4915187869681e-46,"0","FSTL1"
1.32076375221508e-49,0.485471342696015,0.634,0.565,3.05003973299028e-45,"0","PSMA3-AS1"
2.7723512061415e-49,0.57845407757005,0.432,0.322,6.40219064034258e-45,"0","BNC2"
1.37617442997579e-48,0.484184357756687,0.62,0.55,3.1779996111431e-44,"0","FOXO3"
2.52317400649908e-48,0.27649499089965,0.819,0.758,5.82676573320832e-44,"0","CD99"
1.21900836889755e-47,0.666766925090127,0.371,0.268,2.81505602629511e-43,"0","GPM6B"
1.25537712930631e-47,0.746900226080957,0.281,0.187,2.89904240470706e-43,"0","PRR5"
1.38036888839721e-47,0.533406156481417,0.46,0.354,3.18768587397567e-43,"0","LRP1"
1.93460110662919e-47,0.627765897372112,0.425,0.324,4.46757433553879e-43,"0","NYNRIN"
5.75610234043074e-47,0.393576396531705,0.703,0.632,1.32925671347567e-42,"0","ZNF503"
1.21881151825312e-45,0.393698067105672,0.702,0.646,2.81460143910192e-41,"0","MAGED1"
2.5555220204199e-45,0.584959842397137,0.5,0.414,5.90146700175569e-41,"0","CRTAP"
3.44334158227272e-45,0.41009353162063,0.618,0.535,7.95170871594238e-41,"0","C1QTNF4"
6.2344648985045e-45,0.771249799698951,0.443,0.361,1.43972497901164e-40,"0","EPB41L2"
1.26415159335849e-44,0.760694702177934,0.273,0.183,2.91930527454277e-40,"0","EGFR"
1.7653002159297e-44,0.501449344569566,0.5,0.404,4.07660778864647e-40,"0","ADGRL2"
6.00730732334403e-44,0.377223190895086,0.692,0.627,1.38726748017984e-39,"0","ZNF462"
6.65154150265043e-44,0.369418628088101,0.713,0.67,1.53604047920706e-39,"0","CAMLG"
7.13520361209631e-44,0.750439727008615,0.26,0.172,1.6477325701414e-39,"0","SELENOM"
8.56952346596055e-44,0.265536903558011,0.388,0.277,1.97896005399427e-39,"0","ELK3"
1.68901791042418e-43,0.428601846421709,0.564,0.468,3.90044906054256e-39,"0","DCX"
2.84929869436163e-43,0.531324604536816,0.481,0.385,6.57988547488932e-39,"0","GNG12"
2.93897463283166e-43,0.665851843514437,0.356,0.262,6.78697411959815e-39,"0","PDLIM2"
3.1170767606538e-43,0.571620873194498,0.51,0.434,7.19826536337781e-39,"0","GPX7"
5.72093267298826e-43,0.431416808780226,0.643,0.582,1.32113498217318e-38,"0","CHD3"
1.58449967470173e-42,0.515700482714255,0.514,0.424,3.65908509878871e-38,"0","BMPR2"
2.20927786631392e-42,0.645968359387878,0.294,0.202,5.10188537667873e-38,"0","LOXL2"
3.08121936098456e-41,0.765520490192626,0.435,0.358,7.11545987032164e-37,"0","ANK3"
4.23233095218388e-41,0.338201765956078,0.693,0.625,9.77372186787822e-37,"0","EPB41L4A-AS1"
9.39607175353358e-41,0.457005389780058,0.61,0.544,2.16983485004351e-36,"0","RTL8C"
2.84339333010152e-40,0.479723134976196,0.273,0.184,6.56624821720345e-36,"0","ARHGAP29"
7.04400772715878e-40,0.43095961627613,0.624,0.561,1.62667270443278e-35,"0","KAT6B"
2.21470766052957e-39,0.698625818320434,0.302,0.216,5.11442440046093e-35,"0","CBFA2T2"
5.16412517844103e-39,0.698771084173233,0.379,0.293,1.19255142745739e-34,"0","ROR1"
5.80180480821181e-39,0.33594062922034,0.705,0.646,1.33981078436035e-34,"0","PXDN"
9.39523826266356e-39,0.403829293432326,0.617,0.552,2.1696423719969e-34,"0","PJA2"
1.57835213655434e-38,0.658210182769071,0.328,0.239,3.64488858894494e-34,"0","TMEM45A"
3.22599323665677e-38,0.314120813166683,0.717,0.669,7.44978618141149e-34,"0","WASF2"
4.75931181448681e-38,0.65740408843084,0.313,0.226,1.09906787731944e-33,"0","C16orf45"
1.36217284911096e-37,0.579259062433827,0.429,0.342,3.14566576045194e-33,"0","ZNF302"
3.35346030189394e-37,0.432326310588371,0.314,0.219,7.74414587516369e-33,"0","DCN"
6.52966072165163e-37,0.466196990042485,0.452,0.359,1.50789455045101e-32,"0","PHLDB2"
8.25394658502004e-37,0.479801770442568,0.476,0.391,1.90608388487868e-32,"0","LITAF"
1.20610584940344e-35,0.529023766968835,0.501,0.426,2.78526023802737e-31,"0","PALLD"
1.64929902840286e-35,0.595214562446725,0.328,0.242,3.80872624629072e-31,"0","NFATC4"
2.31225234042518e-35,0.259754594019389,0.838,0.826,5.33968432974387e-31,"0","ESD"
1.57963435677659e-34,0.338687752940398,0.711,0.678,3.64784962010419e-30,"0","SSBP3"
1.61247896733103e-34,0.288017532846224,0.758,0.725,3.72369767925755e-30,"0","SYF2"
1.77593746132513e-34,0.366240406764082,0.608,0.535,4.10117237943812e-30,"0","SSBP2"
5.46701807390339e-34,0.262198160009536,0.794,0.781,1.26249848380651e-29,"0","DYNLRB1"
6.81497803613592e-34,0.573029569024179,0.341,0.257,1.57378287788487e-29,"0","MEX3B"
9.51727561903339e-34,0.723638572801414,0.326,0.248,2.19782445870338e-29,"0","AMOT"
4.78021036820298e-32,0.467177536501882,0.411,0.325,1.10389398032912e-27,"0","TSHZ3"
6.32311385751911e-32,0.344933353615799,0.662,0.611,1.46019668311689e-27,"0","VGLL4"
1.52653836686644e-31,0.294692303817728,0.727,0.695,3.52523505060467e-27,"0","SRSF6"
6.08584447508748e-31,0.4121549449691,0.512,0.437,1.40540406463195e-26,"0","YPEL5"
7.31794747754864e-31,0.388160430630686,0.584,0.53,1.68993361099031e-26,"0","TCF12"
9.22815909414995e-31,0.324493885020687,0.482,0.406,2.13105877961205e-26,"0","COL4A1"
5.16317089347256e-30,0.609215865026097,0.276,0.201,1.19233105442962e-25,"0","SMARCA2"
8.6263999017339e-30,0.473083054445525,0.447,0.373,1.99209452930741e-25,"0","TPGS1"
2.02049250226266e-29,0.47872344323198,0.472,0.401,4.66592333547516e-25,"0","FKBP7"
2.7468504789604e-29,0.491251236169494,0.497,0.437,6.34330181106325e-25,"0","FTX"
1.2549211216229e-28,0.283965204800991,0.727,0.695,2.89798934616377e-24,"0","KMT2E"
1.47926388679532e-28,0.527755329052688,0.433,0.361,3.41606409377643e-24,"0","ARID5B"
2.05263897448588e-28,0.497938443881011,0.397,0.322,4.74015918378025e-24,"0","PNMA1"
2.20057771634501e-28,0.533728750551891,0.386,0.313,5.08179412035553e-24,"0","RCBTB2"
2.417366976573e-28,0.356384984993989,0.622,0.584,5.58242555900003e-24,"0","C1orf122"
4.37754946147736e-27,0.288002309889252,0.739,0.735,1.01090749713897e-22,"0","ARF4"
1.17870087845834e-26,0.27764127569624,0.732,0.712,2.72197393862385e-22,"0","DDX6"
3.17710177621301e-26,0.250294717750234,0.744,0.729,7.33688113180871e-22,"0","SMIM26"
5.33322659227652e-26,0.381152898589467,0.591,0.55,1.23160201695442e-21,"0","FARP1"
7.53448254267251e-26,0.280603008145033,0.73,0.717,1.73993805357936e-21,"0","MTPN"
1.20421889110683e-25,0.467004013963786,0.464,0.402,2.78090268523299e-21,"0","IFT20"
1.65347862508316e-25,0.353075503398531,0.644,0.618,3.81837818890454e-21,"0","MCL1"
4.08470618678458e-25,0.314809528261586,0.663,0.628,9.43281199714164e-21,"0","SVBP"
4.83795498109372e-25,0.56492058586244,0.305,0.236,1.11722894378397e-20,"0","NFIC"
1.34972583946116e-24,0.586859645162045,0.282,0.215,3.11692188106766e-20,"0","ZBTB38"
3.56745213947722e-24,0.517196908463086,0.259,0.192,8.23831722569474e-20,"0","SNCAIP"
8.04171702209061e-24,0.409121604397759,0.352,0.278,1.85707371191139e-19,"0","UNC5B"
8.9372074242602e-24,0.397371007426797,0.44,0.371,2.06386931048441e-19,"0","CCDC28B"
2.42191110069067e-23,0.442799092950631,0.484,0.431,5.59291930482497e-19,"0","ATP1B1"
2.60060237999975e-23,0.51942950725994,0.269,0.203,6.00557107613343e-19,"0","LTBP3"
3.76326414272994e-23,0.251444471836201,0.615,0.546,8.69050588480624e-19,"0","VCAN"
5.89310362048936e-23,0.577892566278458,0.26,0.196,1.36089441907961e-18,"0","EPHB6"
6.51058003188839e-23,0.263142487922073,0.633,0.587,1.50348824676399e-18,"0","TMEM141"
8.25654342901076e-23,0.398749125374569,0.532,0.479,1.90668357406145e-18,"0","CREB1"
1.35845701187023e-22,0.451156234079315,0.382,0.315,3.13708477751193e-18,"0","LOXL1"
1.6452719867911e-22,0.440127797454247,0.417,0.353,3.79942659909668e-18,"0","PIK3R1"
4.28708074052647e-22,0.596019304159658,0.274,0.213,9.90015555409777e-18,"0","PGM2"
4.86282763054526e-22,0.323693159242809,0.46,0.387,1.12297278472182e-17,"0","KCNQ2"
5.43522776773056e-22,0.514302463768925,0.306,0.241,1.25515714840202e-17,"0","UBE2E2"
8.73688654842059e-22,0.263055441182543,0.666,0.63,2.01760921062677e-17,"0","FKBP10"
1.14398511766039e-21,0.396447847210011,0.449,0.388,2.64180483221313e-17,"0","MLXIP"
1.27974807936539e-21,0.342454277199339,0.619,0.591,2.9553222396785e-17,"0","ANKRD12"
2.67212926998211e-21,0.455934496499929,0.329,0.262,6.1707481231697e-17,"0","PTPRN2"
4.98134392436471e-21,0.555664334794063,0.257,0.197,1.15034175245354e-16,"0","RBM43"
5.25114402714158e-21,0.450151035632839,0.449,0.394,1.2126466901878e-16,"0","ARID4A"
5.39510748076148e-21,0.460931987314822,0.361,0.297,1.24589217053225e-16,"0","SRGAP3"
1.11466954265539e-20,0.284186038124069,0.598,0.544,2.5741063748541e-16,"0","IFI27L2"
1.28482777685758e-20,0.410892173241872,0.423,0.359,2.96705278509721e-16,"0","TCEAL7"
1.4679169810396e-20,0.365779184524914,0.57,0.533,3.38986068431474e-16,"0","ASH1L"
1.55088973367001e-20,0.449308634674069,0.387,0.325,3.58146966196414e-16,"0","C3orf58"
3.08974780249508e-20,0.463353515856908,0.343,0.281,7.13515460030189e-16,"0","CCDC8"
3.95867665407941e-20,0.36724976487491,0.504,0.454,9.14177199726558e-16,"0","ZNF32"
9.49786353813741e-20,0.465381426777202,0.345,0.283,2.19334162686207e-15,"0","KLF12"
9.86145846208508e-20,0.320072894211989,0.656,0.636,2.27730660264931e-15,"0","GOLGB1"
1.22216830370429e-19,0.360071831541035,0.545,0.5,2.82235326374433e-15,"0","GPX8"
1.27405933522383e-19,0.438118701304319,0.35,0.289,2.9421852228324e-15,"0","PSD3"
1.71337634402169e-19,0.374062012712914,0.35,0.284,3.95669999124929e-15,"0","CLIP3"
5.82268187390725e-19,0.40221994905533,0.352,0.285,1.3446319251414e-14,"0","NKX3-2"
7.14279097550134e-19,0.397816205916027,0.467,0.417,1.64948471997253e-14,"0","TP53I3"
1.0201086316972e-18,0.351911163021465,0.523,0.477,2.35573686317835e-14,"0","ATN1"
1.13990913915986e-18,0.32093591023415,0.543,0.501,2.63239217506186e-14,"0","MED13L"
1.35695206280166e-18,0.386008251154149,0.453,0.401,3.13360939862787e-14,"0","AAMDC"
1.42519659147174e-18,0.301170888508656,0.529,0.477,3.29120648868569e-14,"0","PTK7"
1.4755726259796e-18,0.292857290869613,0.575,0.53,3.40753986517468e-14,"0","FAM89B"
5.17081323028719e-18,0.448535651669214,0.405,0.353,1.19409589927022e-13,"0","GPCPD1"
5.4715266363634e-18,0.39682769688326,0.475,0.428,1.2635396461354e-13,"0","TEAD1"
6.36928081511569e-18,0.354020215087296,0.54,0.505,1.47085801863467e-13,"0","ARMCX3"
1.49270559885204e-17,0.346169929243722,0.387,0.325,3.44710503942902e-13,"0","SLIT3"
1.59768918365517e-17,0.443408390323217,0.391,0.338,3.6895436318149e-13,"0","AGO3"
2.6148713424404e-17,0.285272528986723,0.633,0.609,6.03852239109762e-13,"0","BCL7C"
3.41779254721784e-17,0.2682483606454,0.671,0.665,7.89270832929015e-13,"0","TRIM44"
5.43174511836552e-17,0.445726866812078,0.253,0.198,1.25435290018415e-12,"0","FMNL3"
8.92034758974635e-17,0.404177332846,0.358,0.301,2.05997586890012e-12,"0","ARHGEF40"
1.09044356483293e-16,0.460358412622156,0.306,0.252,2.51816132426868e-12,"0","C9orf3"
1.283234169335e-16,0.42555086429192,0.352,0.296,2.96337266724533e-12,"0","CYYR1"
2.12396132262738e-16,0.372753062524035,0.465,0.42,4.9048638823434e-12,"0","YIPF5"
3.17146734173826e-16,0.414050112070387,0.432,0.39,7.32386953227617e-12,"0","SEC22B"
3.77186592095465e-16,0.539205537398461,0.265,0.216,8.71036997126057e-12,"0","ARHGAP32"
6.62333172640322e-16,0.395030763298603,0.348,0.293,1.52952599557829e-11,"0","ST5"
1.00198541607346e-15,0.309909940928055,0.373,0.313,2.31388492133843e-11,"0","SEMA6D"
1.0286618820702e-15,0.417891665128348,0.287,0.232,2.37548888426471e-11,"0","CALCOCO1"
1.33601705774278e-15,0.428855190443594,0.319,0.266,3.08526419144541e-11,"0","SPRED1"
1.89710985007391e-15,0.401445749604805,0.306,0.251,4.38099577677569e-11,"0","LIX1L"
2.33914667881174e-15,0.375676839961665,0.486,0.45,5.40179142537996e-11,"0","PLEKHA5"
2.61719924785768e-15,0.393563985978579,0.338,0.283,6.04389822307774e-11,"0","AHDC1"
4.62006057549006e-15,0.265738441405524,0.622,0.602,1.06691058869792e-10,"0","ZNF644"
1.06125507571915e-14,0.272793461530457,0.585,0.55,2.45075634635823e-10,"0","FZD7"
1.72444510387023e-14,0.43113428885552,0.323,0.272,3.98226107836751e-10,"0","CBX6"
2.10312159970758e-14,0.794379167616175,0.511,0.524,4.8567387102047e-10,"0","CSRP2"
2.52174349647499e-14,0.345625239753836,0.426,0.377,5.8234622564097e-10,"0","CHMP4B"
6.04731706066094e-14,0.453710655627937,0.309,0.26,1.39650692881843e-09,"0","FMNL2"
1.08386002370051e-13,0.439026650098907,0.261,0.213,2.50295795273158e-09,"0","C11orf95"
1.66063395740752e-13,0.399521379056949,0.385,0.341,3.83490199784118e-09,"0","ZNF397"
2.02109545236751e-13,0.432064356251812,0.357,0.313,4.66731572815228e-09,"0","AEBP2"
2.02204657333948e-13,0.370148720909773,0.339,0.288,4.66951215181285e-09,"0","GLI3"
3.62223649280967e-13,0.32827473574628,0.507,0.472,8.36483073284538e-09,"0","SH3GLB1"
4.41270006148944e-13,0.327220458007848,0.514,0.481,1.01902482519976e-08,"0","USP16"
5.34211764131777e-13,0.324736894619484,0.533,0.504,1.23365522690951e-08,"0","MYADM"
6.3684878645871e-13,0.34673911887214,0.397,0.351,1.4706749025691e-08,"0","PCF11"
7.76543383771414e-13,0.345379845519328,0.347,0.299,1.79327163614333e-08,"0","RNF150"
3.54308175471411e-12,0.443401751758123,0.264,0.22,8.18203869616128e-08,"0","ATXN1"
3.94476417229186e-12,0.401356617579138,0.326,0.283,9.1096439030736e-08,"0","TOB2"
6.98870884495325e-12,0.435562925427246,0.279,0.236,1.61390253356505e-07,"0","TAOK3"
7.18546364219333e-12,0.319900393891495,0.463,0.427,1.6593391188917e-07,"0","AAK1"
1.11137991397003e-11,0.387212647308889,0.334,0.292,2.56650963533099e-07,"0","USE1"
1.31248715999293e-11,0.290160969865701,0.576,0.56,3.03092659857167e-07,"0","RBBP6"
1.81047034393894e-11,0.445116580325345,0.27,0.227,4.1809191652582e-07,"0","RASSF8"
1.99608662118732e-11,0.258542667418438,0.601,0.593,4.60956283430787e-07,"0","PAFAH1B1"
2.44968827082746e-11,0.35358887573767,0.385,0.346,5.65706512382186e-07,"0","RAB18"
2.71055758420291e-11,0.261676973451203,0.566,0.548,6.25949062919977e-07,"0","EML4"
2.89413082594868e-11,0.3321293784522,0.41,0.37,6.68341631636328e-07,"0","THUMPD3-AS1"
2.93721566029582e-11,0.260162331883874,0.581,0.564,6.78291212432115e-07,"0","GOPC"
2.99156563638356e-11,0.281827751262841,0.483,0.441,6.90842252410056e-07,"0","BAMBI"
3.00987476281738e-11,0.271336141445693,0.541,0.513,6.95070378977418e-07,"0","CTDSP2"
4.29603508251863e-11,0.335306909267487,0.402,0.364,9.92083381606027e-07,"0","TMEM263"
4.77427856479164e-11,0.324547921636696,0.315,0.268,1.10252414896733e-06,"0","LPAR1"
4.9298440527314e-11,0.29840544143356,0.482,0.448,1.13844888709726e-06,"0","COPA"
5.18564652424258e-11,0.340425004820458,0.353,0.31,1.19752135184334e-06,"0","TNFRSF1A"
5.19075847535274e-11,0.312645374501503,0.418,0.379,1.19870185471321e-06,"0","NCOA4"
5.67450626302459e-11,0.304257323680686,0.467,0.436,1.31041373132027e-06,"0","IDH3G"
9.55611599327402e-11,0.373001885207376,0.26,0.218,2.20679386632677e-06,"0","ASXL3"
9.83734861412763e-11,0.306613543733566,0.258,0.216,2.27173891546049e-06,"0","TGFBI"
1.09358163475689e-10,0.309379729371578,0.377,0.334,2.52540806914409e-06,"0","BCAR1"
1.1139014017094e-10,0.252319098948909,0.556,0.538,2.57233250696753e-06,"0","RBM5"
1.57918073732341e-10,0.374587759208848,0.368,0.332,3.64680207670095e-06,"0","CTTNBP2NL"
2.0553133398908e-10,0.309723462094006,0.39,0.349,4.74633509580982e-06,"0","TSC22D4"
2.07457397038341e-10,0.348961880825232,0.387,0.352,4.79081366980642e-06,"0","TNRC6C"
2.19692078173581e-10,0.437126336107316,0.28,0.241,5.07334916126251e-06,"0","PTGFRN"
2.7786470264015e-10,0.298705811744802,0.488,0.463,6.41672957806899e-06,"0","CCS"
2.80475502848303e-10,0.266496083896922,0.463,0.427,6.47702078727586e-06,"0","ACTN1"
3.29509121805993e-10,0.371111366760212,0.263,0.223,7.60935414986579e-06,"0","WBP1L"
3.83384093992314e-10,0.34336745551471,0.431,0.404,8.85348888256451e-06,"0","UFSP2"
4.77207225021025e-10,0.261442137089225,0.554,0.535,1.10201464474105e-05,"0","ATF7IP"
6.8074750467861e-10,0.297956651722885,0.458,0.427,1.57205021255431e-05,"0","CHMP1B"
8.19962222958687e-10,0.371727341421627,0.251,0.212,1.8935387614785e-05,"0","STAT6"
8.71850981051603e-10,0.315109228921792,0.333,0.292,2.01336547054247e-05,"0","LDB1"
1.22793776393323e-09,0.304728325157839,0.451,0.423,2.835676678251e-05,"0","CNOT4"
1.43546862575485e-09,0.348377556924879,0.332,0.293,3.31492769745566e-05,"0","TET2"
1.63182725500572e-09,0.294307987654515,0.499,0.478,3.76837867998471e-05,"0","ACBD3"
1.81204024722287e-09,0.303731383310487,0.322,0.281,4.18454454291177e-05,"0","ACAT1"
1.90813971087975e-09,0.342899074834635,0.335,0.296,4.40646703433461e-05,"0","THRA"
2.10194922746667e-09,0.347334138364862,0.275,0.235,4.85403135098878e-05,"0","CNPY4"
2.16832178720649e-09,0.263215112122007,0.526,0.506,5.00730550319595e-05,"0","VEZF1"
3.30649353387704e-09,0.310585051477587,0.423,0.394,7.63568551778224e-05,"0","RRAGA"
3.82782734922536e-09,0.322822122477221,0.421,0.39,8.83960169756613e-05,"0","GOLGA2"
5.33943068251729e-09,0.30939640095561,0.41,0.381,0.000123303472751372,"0","LTBP1"
6.01349115616201e-09,0.267865368706294,0.533,0.522,0.000138869551269249,"0","PPP1R10"
7.0382585788458e-09,0.318298715389818,0.356,0.319,0.000162534505361286,"0","TSPAN31"
8.88678558324056e-09,0.332656761887298,0.306,0.268,0.000205222539473774,"0","SORBS3"
9.13538211316197e-09,0.348248316056961,0.342,0.306,0.000210963379139249,"0","PKIA"
9.17807037498923e-09,0.297133474936681,0.254,0.215,0.000211949179169626,"0","SNCG"
9.99128010812563e-09,0.30451414355587,0.259,0.22,0.000230728631536945,"0","STRA6"
1.02733542664295e-08,0.415918316750144,0.308,0.275,0.000237242570074657,"0","FAM53C"
1.13203740328508e-08,0.316544891896497,0.422,0.391,0.000261421397540624,"0","NUTM2B-AS1"
1.16412646072313e-08,0.308266587617167,0.343,0.306,0.000268831723574793,"0","TIMP2"
1.35929148647567e-08,0.252490609501806,0.426,0.39,0.000313901182971826,"0","TTYH3"
4.70998448411969e-08,0.390890204528674,0.35,0.321,0.00108767671691776,"0","KLHDC10"
5.8246289955031e-08,0.289514979071455,0.51,0.495,0.00134508157393153,"0","PHF20L1"
7.4928443790016e-08,0.343998173289764,0.296,0.263,0.00173032255244284,"0","RCOR1"
7.64339191763168e-08,0.358686023986234,0.276,0.243,0.00176508849553868,"0","PPP1R15B"
8.62723530477729e-08,0.273559516596925,0.423,0.392,0.00199228744893222,"0","HOXA3"
1.24656304094e-07,0.316272714879388,0.254,0.221,0.00287868803044275,"0","CGNL1"
1.51546895731764e-07,0.341662531024504,0.321,0.288,0.00349967246313362,"0","KLHDC8B"
1.86321585108382e-07,0.354778659892817,0.254,0.223,0.00430272436490787,"0","MYO9A"
2.77798978060278e-07,0.25600091108653,0.347,0.314,0.006415211800346,"0","DNAJB4"
2.86910712071173e-07,0.331687404741623,0.273,0.24,0.00662562907385961,"0","AP3M2"
2.96705395532336e-07,0.30634821020805,0.328,0.294,0.00685181769902823,"0","CSRNP3"
4.17758914220731e-07,0.296794245107992,0.449,0.431,0.00964730660609934,"0","TSPYL1"
9.03537395470609e-07,0.270608593179062,0.354,0.321,0.0208653890736028,"0","LASP1"
1.21292896097064e-06,0.294605610594755,0.34,0.311,0.0280101684956949,"0","NCOA3"
1.79939613823378e-06,0.297817888523978,0.275,0.245,0.0415534550202326,"0","PHLDB1"
3.06330251589641e-06,0.269875326220843,0.446,0.427,0.0707408449995958,"0","WDR60"
3.7841638314322e-06,0.30880499200172,0.335,0.308,0.0873876953592638,"0","ARFGAP3"
4.01648726814089e-06,0.312397302526086,0.365,0.342,0.0927527404831775,"0","COL4A5"
8.02965140111891e-06,0.286224584822383,0.276,0.248,0.185428739806039,"0","SAP30L"
8.86722851818258e-06,0.275892619007646,0.3,0.271,0.20477090817039,"0","EPHB2"
9.95238817463232e-06,0.305925882459648,0.288,0.261,0.229830500116784,"0","KLHL5"
1.22532168565438e-05,0.254258435419393,0.451,0.437,0.282963536868165,"0","WASF1"
1.72653946351729e-05,0.250129056667121,0.303,0.275,0.398709758310047,"0","RBM4B"
2.265066886745e-05,0.26215099950798,0.392,0.372,0.523071896156022,"0","MEF2A"
2.48823223541013e-05,0.250953899340136,0.421,0.402,0.57460747012326,"0","NME3"
3.58841196049351e-05,0.253531150297394,0.344,0.32,0.828671974036766,"0","LPIN2"
3.86334103486124e-05,0.325054044933435,0.261,0.237,0.892161345180505,"0","PPM1K"
6.73694097142055e-05,0.296173230261176,0.271,0.247,1,"0","ZNF506"
6.86025093377937e-05,0.285367778842378,0.373,0.355,1,"0","SLIT2"
9.02024348051133e-05,0.276170374435605,0.381,0.366,1,"0","TMF1"
0.000139153050841048,0.253667600725534,0.312,0.289,1,"0","ATAT1"
0.00017357671486919,0.261578231649457,0.283,0.259,1,"0","IGSF3"
0.000327863926967936,0.297236654502541,0.415,0.408,1,"0","SMAD9"
