"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HBZ1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","HBZ"
"AL031722.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AL031722.1"
"AC015908.2",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AC015908.2"
"SLFN11",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","SLFN11"
"CRHR1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","CRHR1"
"AC019183.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AC019183.1"
"AC004832.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AC004832.1"
"AC005006.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AC005006.1"
"SPTBN1-AS1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","SPTBN1-AS1"
"LINC02309",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","LINC02309"
"AL121992.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AL121992.1"
"CTXND2",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","CTXND2"
"AC074011.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AC074011.1"
"AC013265.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AC013265.1"
"CYP3A43",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","CYP3A43"
"FAM230I",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","FAM230I"
"AC090531.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AC090531.1"
"ATP2B1-AS1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","ATP2B1-AS1"
"AC009158.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AC009158.1"
"AP003174.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AP003174.1"
"AC100781.1",4.97005149820131e-05,5.17979974937743,0.019,0.001,1,"12","AC100781.1"
"AC091806.1",4.98380875117422e-05,4.98715467143503,0.019,0.001,1,"12","AC091806.1"
"AC012533.1",4.98380875117422e-05,4.98715467143503,0.019,0.001,1,"12","AC012533.1"
"AC027779.1",4.98380875117422e-05,4.81722966999272,0.019,0.001,1,"12","AC027779.1"
"ZEB1",5.11017394714077e-05,2.6063328874941,0.096,0.019,1,"12","ZEB1"
"LINC02343",5.12696657639979e-05,2.58343248538402,0.096,0.019,1,"12","LINC02343"
"AC079380.11",5.16644081700634e-05,3.12917367630746,0.077,0.013,1,"12","AC079380.1"
"FABP6",5.18060185961715e-05,3.31472932946354,0.058,0.008,1,"12","FABP6"
"MKKS",5.18060185961715e-05,3.31472932946354,0.058,0.008,1,"12","MKKS"
"LINC00484",5.19630523102885e-05,3.28671495329394,0.058,0.008,1,"12","LINC00484"
"DMRT1",5.2120516327007e-05,3.25923421687183,0.058,0.008,1,"12","DMRT1"
"AC092422.12",5.4041675232504e-05,1.8828180116203,0.173,0.05,1,"12","AC092422.1"
"ABCA51",5.4822448980356e-05,2.89969183018469,0.077,0.013,1,"12","ABCA5"
"AC105290.1",5.49947148794493e-05,2.8828180116203,0.077,0.013,1,"12","AC105290.1"
"DAAM2",5.49947148794493e-05,2.8828180116203,0.077,0.013,1,"12","DAAM2"
"AC073320.1",5.49947148794493e-05,2.8828180116203,0.077,0.013,1,"12","AC073320.1"
"PAG11",5.49947148794493e-05,2.8828180116203,0.077,0.013,1,"12","PAG1"
"CD961",5.64411928318627e-05,2.59483724865627,0.096,0.019,1,"12","CD96"
"AC097522.2",5.68093576270739e-05,2.57211717215619,0.096,0.019,1,"12","AC097522.2"
"AC004917.1",5.69942573991773e-05,2.56088991673293,0.096,0.019,1,"12","AC004917.1"
"SEMA3A4",5.70791574094004e-05,1.52772305279774,0.269,0.1,1,"12","SEMA3A"
"PRRG42",5.9149973140874e-05,3.11268555351889,0.077,0.013,1,"12","PRRG4"
"ST3GAL3-AS1",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","ST3GAL3-AS1"
"PLGLB11",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","PLGLB1"
"AC093843.11",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","AC093843.1"
"LINC023551",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","LINC02355"
"AC110772.2",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","AC110772.2"
"GABRA11",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","GABRA1"
"LINC01951",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","LINC01951"
"ZSCAN31",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","ZSCAN31"
"SDS",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","SDS"
"AC040977.2",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","AC040977.2"
"TMPRSS11F",6.14388111638083e-05,3.92826098238146,0.038,0.004,1,"12","TMPRSS11F"
"AL096854.11",6.14873861999125e-05,2.34329848166031,0.115,0.026,1,"12","AL096854.1"
"STMN2",6.16138141026218e-05,3.8716774540151,0.038,0.004,1,"12","STMN2"
"SCN3B",6.16138141026218e-05,3.8716774540151,0.038,0.004,1,"12","SCN3B"
"DNAH3",6.2387537451204e-05,2.18625477151473,0.135,0.033,1,"12","DNAH3"
"AC017002.2",6.39205469371237e-05,3.28671495329394,0.058,0.008,1,"12","AC017002.2"
"AC010974.2",6.39205469371237e-05,3.28671495329394,0.058,0.008,1,"12","AC010974.2"
"AC079950.1",6.39205469371237e-05,3.28671495329394,0.058,0.008,1,"12","AC079950.1"
"SCNN1B",6.39205469371237e-05,3.28671495329394,0.058,0.008,1,"12","SCNN1B"
"AC137810.1",6.41103978302821e-05,3.25923421687183,0.058,0.008,1,"12","AC137810.1"
"AC012213.5",6.41103978302821e-05,3.25923421687183,0.058,0.008,1,"12","AC012213.5"
"AC107419.1",6.4300757857455e-05,3.20579495791037,0.058,0.008,1,"12","AC107419.1"
"LINC01814",6.449162685254e-05,3.20579495791037,0.058,0.008,1,"12","LINC01814"
"AL357075.4",6.56279161903642e-05,2.36824483879054,0.115,0.026,1,"12","AL357075.4"
"PTPRN2",6.80718410140529e-05,1.70669319384305,0.231,0.08,1,"12","PTPRN2"
"AC009630.11",6.85391794390872e-05,2.57211717215619,0.096,0.019,1,"12","AC009630.1"
"NIBAN13",7.16366481235679e-05,1.99720833609895,0.154,0.042,1,"12","NIBAN1"
"LINC01492",7.20878709629776e-05,2.833349335356,0.077,0.013,1,"12","LINC01492"
"AC109466.12",7.46548016361233e-05,2.12134001882943,0.212,0.071,1,"12","AC109466.1"
"LIPC2",7.53617373748587e-05,2.56088991673293,0.096,0.019,1,"12","LIPC"
"CFAP701",7.63217632091635e-05,2.50602798169842,0.096,0.019,1,"12","CFAP70"
"AL591043.2",7.7081528505619e-05,3.06432253195749,0.077,0.013,1,"12","AL591043.2"
"AC080132.1",7.85036462803837e-05,3.23226716927156,0.058,0.008,1,"12","AC080132.1"
"MROH91",8.1550281161093e-05,2.8496511476851,0.077,0.013,1,"12","MROH9"
"OTOGL",8.1550281161093e-05,2.8496511476851,0.077,0.013,1,"12","OTOGL"
"AC008825.1",8.17970360718981e-05,2.833349335356,0.077,0.013,1,"12","AC008825.1"
"ATP6V0A4",8.17970360718981e-05,2.833349335356,0.077,0.013,1,"12","ATP6V0A4"
"AL442163.1",8.25413545355499e-05,2.76992395521436,0.077,0.013,1,"12","AL442163.1"
"COL24A1",8.4415435612303e-05,2.81722966999272,0.115,0.027,1,"12","COL24A1"
"NRG11",8.53142277365932e-05,1.85303039142057,0.231,0.082,1,"12","NRG1"
"TG",8.53796403840935e-05,2.42237005265151,0.096,0.019,1,"12","TG"
"AF241726.11",8.5551904797813e-05,1.86760319250784,0.231,0.083,1,"12","AF241726.1"
"AC116049.11",8.56939155284337e-05,2.62569821236103,0.115,0.027,1,"12","AC116049.1"
"AC126121.3",8.64414765532913e-05,2.28056272631234,0.135,0.034,1,"12","AC126121.3"
"DRD2",8.71941426873241e-05,4.28671495329394,0.038,0.004,1,"12","DRD2"
"DCT1",8.71941426873241e-05,4.28671495329394,0.038,0.004,1,"12","DCT"
"AC073254.1",9.02227365916982e-05,3.8716774540151,0.038,0.004,1,"12","AC073254.1"
"FAM156B1",9.02227365916982e-05,3.8716774540151,0.038,0.004,1,"12","FAM156B"
"CDH17",9.02227365916982e-05,3.8716774540151,0.038,0.004,1,"12","CDH17"
"CHRAC1",9.02227365916982e-05,3.8716774540151,0.038,0.004,1,"12","CHRAC1"
"AL137024.1",9.02227365916982e-05,3.8716774540151,0.038,0.004,1,"12","AL137024.1"
"CD6",9.02227365916982e-05,3.8716774540151,0.038,0.004,1,"12","CD6"
"AC007193.2",9.02227365916982e-05,3.8716774540151,0.038,0.004,1,"12","AC007193.2"
"AL157388.1",9.04431632716191e-05,2.54974935912773,0.096,0.02,1,"12","AL157388.1"
"CNPY1",9.04697371163043e-05,3.76476225009858,0.038,0.004,1,"12","CNPY1"
"CCDC1462",9.12318006089904e-05,1.97717058286241,0.154,0.043,1,"12","CCDC146"
"CATSPER3",9.28382997913625e-05,2.81722966999272,0.077,0.013,1,"12","CATSPER3"
"MEI1",9.28382997913625e-05,2.81722966999272,0.077,0.013,1,"12","MEI1"
"CTNNA22",9.30947430835299e-05,1.36898512532396,0.288,0.114,1,"12","CTNNA2"
"AC008892.1",9.36726908978055e-05,2.76992395521436,0.077,0.013,1,"12","AC008892.1"
"STPG2-AS1",9.54449041997093e-05,3.20579495791037,0.058,0.008,1,"12","STPG2-AS1"
"CIITA",9.57172735553276e-05,3.17979974937743,0.058,0.008,1,"12","CIITA"
"AK51",9.93388086788187e-05,2.52772305279773,0.096,0.02,1,"12","AK5"
"KCNH51",9.95668805689762e-05,2.5872240645464,0.115,0.027,1,"12","KCNH5"
"NALCN",0.000100571465201772,2.48465433090585,0.096,0.02,1,"12","NALCN"
"LINC02269",0.000101237761966868,2.7070467522423,0.096,0.02,1,"12","LINC02269"
"GXYLT21",0.00010440583484398,1.98215399037667,0.154,0.043,1,"12","GXYLT2"
"AL132671.2",0.000104775916641279,2.81722966999272,0.077,0.013,1,"12","AL132671.2"
"SLC27A2",0.000104775916641279,2.81722966999272,0.077,0.013,1,"12","SLC27A2"
"BTBD112",0.000107659315062413,1.93307799867924,0.154,0.043,1,"12","BTBD11"
"LANCL1-AS11",0.000109309839531186,3.79075745863153,0.058,0.008,1,"12","LANCL1-AS1"
"RUNX2",0.000110304420159841,2.27094763743562,0.115,0.027,1,"12","RUNX2"
"HCN11",0.000110639327252189,2.05169492362974,0.154,0.044,1,"12","HCN1"
"RGS62",0.000111861717229412,1.47198050087074,0.25,0.093,1,"12","RGS6"
"SATL1",0.000114938323741975,3.20579495791037,0.058,0.008,1,"12","SATL1"
"AC090365.1",0.000114938323741975,3.20579495791037,0.058,0.008,1,"12","AC090365.1"
"KCNJ151",0.000114938323741975,3.20579495791037,0.058,0.008,1,"12","KCNJ15"
"IL23R",0.000115260123110143,3.17979974937743,0.058,0.008,1,"12","IL23R"
"AC092353.2",0.000115260123110143,3.17979974937743,0.058,0.008,1,"12","AC092353.2"
"AP001266.2",0.000115260123110143,3.17979974937743,0.058,0.008,1,"12","AP001266.2"
"DPYD2",0.000116584460096543,1.8828180116203,0.212,0.073,1,"12","DPYD"
"AL355499.12",0.000117402696215399,2.27880975520859,0.115,0.027,1,"12","AL355499.1"
"AL096794.1",0.000118624396996316,2.50602798169842,0.096,0.02,1,"12","AL096794.1"
"TRPC51",0.000121166745095958,2.42237005265151,0.096,0.02,1,"12","TRPC5"
"AC008571.21",0.000127640971645143,2.20954709277148,0.115,0.027,1,"12","AC008571.2"
"AL591463.1",0.000128975064875376,3.81722966999272,0.038,0.004,1,"12","AL591463.1"
"KCNK3",0.000128975064875376,3.81722966999272,0.038,0.004,1,"12","KCNK3"
"BTNL8",0.000128975064875376,3.81722966999272,0.038,0.004,1,"12","BTNL8"
"AL513188.1",0.000128975064875376,3.81722966999272,0.038,0.004,1,"12","AL513188.1"
"AC107959.1",0.000128975064875376,3.81722966999272,0.038,0.004,1,"12","AC107959.1"
"AC105031.2",0.000128975064875376,3.81722966999272,0.038,0.004,1,"12","AC105031.2"
"AC024598.1",0.000128975064875376,3.81722966999272,0.038,0.004,1,"12","AC024598.1"
"LINC025881",0.000128975064875376,3.81722966999272,0.038,0.004,1,"12","LINC02588"
"ADGRE1",0.000128975064875376,3.81722966999272,0.038,0.004,1,"12","ADGRE1"
"AC000085.1",0.000128975064875376,3.81722966999272,0.038,0.004,1,"12","AC000085.1"
"MGC27382",0.000129314896040317,3.76476225009858,0.038,0.004,1,"12","MGC27382"
"AC097450.1",0.000129314896040317,3.76476225009858,0.038,0.004,1,"12","AC097450.1"
"FER1L5",0.000130550392563896,2.46359271537802,0.096,0.02,1,"12","FER1L5"
"AC115282.1",0.000131532403567248,3.47619275215765,0.058,0.008,1,"12","AC115282.1"
"TEX2",0.000133563349942136,2.27880975520859,0.115,0.027,1,"12","TEX2"
"LINC004571",0.000137920313394113,3.17979974937743,0.058,0.008,1,"12","LINC00457"
"EHHADH",0.00013829916647024,3.15426465727029,0.058,0.008,1,"12","EHHADH"
"AC096577.11",0.00013829916647024,3.15426465727029,0.058,0.008,1,"12","AC096577.1"
"GRIN3A",0.00013829916647024,3.15426465727029,0.058,0.008,1,"12","GRIN3A"
"SLC52A1",0.00013829916647024,3.15426465727029,0.058,0.008,1,"12","SLC52A1"
"LINC01721",0.00013829916647024,3.15426465727029,0.058,0.008,1,"12","LINC01721"
"AC004160.1",0.000141213257325734,2.7070467522423,0.096,0.02,1,"12","AC004160.1"
"LINC01331",0.000142621066375671,2.44283415521122,0.096,0.02,1,"12","LINC01331"
"TMEM72-AS11",0.00014408432884038,2.247615133605,0.115,0.028,1,"12","TMEM72-AS1"
"Z96074.11",0.000144357745915681,1.77770130580608,0.173,0.053,1,"12","Z96074.1"
"ABLIM11",0.000144573666690398,2.06036451838881,0.173,0.054,1,"12","ABLIM1"
"SENP12",0.000148379189096879,2.23821643560275,0.135,0.036,1,"12","SENP1"
"AC087564.1",0.000149624916335754,2.06829143416044,0.135,0.036,1,"12","AC087564.1"
"AC012309.1",0.000150072136680052,2.75449391464476,0.077,0.014,1,"12","AC012309.1"
"NXPH1",0.00015049940654814,2.73922715799145,0.077,0.014,1,"12","NXPH1"
"DLEU7",0.00015049940654814,2.73922715799145,0.077,0.014,1,"12","DLEU7"
"ADGRG23",0.000154918458360318,2.65495824109384,0.096,0.021,1,"12","ADGRG2"
"MIR3681HG",0.000155636560128234,1.88816557680366,0.173,0.054,1,"12","MIR3681HG"
"GRIN2B",0.000155859075421223,2.24419033664738,0.135,0.036,1,"12","GRIN2B"
"SPOCK31",0.000156522644210777,2.37244482731982,0.135,0.036,1,"12","SPOCK3"
"LINC02241",0.00016172782205235,1.9044142404271,0.154,0.044,1,"12","LINC02241"
"DPP101",0.00016340460631288,1.15671613626439,0.442,0.229,1,"12","DPP10"
"LINC01520",0.000164486868433831,5.57211717215619,0.019,0.001,1,"12","LINC01520"
"ABCB5",0.00016493573218431,3.12917367630746,0.058,0.008,1,"12","ABCB5"
"AL162414.1",0.00016493573218431,3.12917367630746,0.058,0.008,1,"12","AL162414.1"
"AC092802.1",0.000165380244336158,3.08026407582651,0.058,0.008,1,"12","AC092802.1"
"SRGAP2-AS1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","SRGAP2-AS1"
"AC092017.2",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC092017.2"
"LPGAT1-AS11",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","LPGAT1-AS1"
"AC016903.2",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC016903.2"
"AC090952.2",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC090952.2"
"CFAP44-AS1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","CFAP44-AS1"
"AC092979.2",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC092979.2"
"AC026316.5",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC026316.5"
"TM4SF19",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","TM4SF19"
"FLJ31104",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","FLJ31104"
"AL671762.1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AL671762.1"
"HCG241",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","HCG24"
"AC016769.6",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC016769.6"
"LRRD1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","LRRD1"
"AC006974.1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC006974.1"
"AC011124.2",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC011124.2"
"AP003398.21",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AP003398.2"
"AP001783.1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AP001783.1"
"GIHCG1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","GIHCG"
"NOD2",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","NOD2"
"HOXB13",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","HOXB13"
"CYP4F11",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","CYP4F11"
"BMP8B",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","BMP8B"
"LINC01632",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","LINC01632"
"AC097532.3",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC097532.3"
"LXN",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","LXN"
"LRRC15",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","LRRC15"
"SNCB",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","SNCB"
"AL445465.1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AL445465.1"
"LINC01509",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","LINC01509"
"AL596223.1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AL596223.1"
"AL139022.1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AL139022.1"
"AC009720.1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC009720.1"
"LINC01894",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","LINC01894"
"AL122058.1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AL122058.1"
"AP001830.1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AP001830.1"
"LINC02298",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","LINC02298"
"AC005772.1",0.000167294091477552,4.98715467143503,0.019,0.001,1,"12","AC005772.1"
"MEF2C-AS1",0.000173457204802422,2.36071553473772,0.135,0.037,1,"12","MEF2C-AS1"
"SHE1",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","SHE"
"TDRD10",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","TDRD10"
"WNT3A",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","WNT3A"
"CD86",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","CD86"
"AC025244.1",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","AC025244.1"
"LINC01625",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","LINC01625"
"PASD1",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","PASD1"
"AC068643.1",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","AC068643.1"
"NR2E3",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","NR2E3"
"LINC02259",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","LINC02259"
"AC133919.2",0.000179974462360751,3.76476225009858,0.038,0.004,1,"12","AC133919.2"
"CIB4",0.00018043144333107,3.71413617702862,0.038,0.004,1,"12","CIB4"
"AC092979.1",0.00018043144333107,3.66522657654767,0.038,0.004,1,"12","AC092979.1"
"LINC02335",0.00018043144333107,3.71413617702862,0.038,0.004,1,"12","LINC02335"
"TTC21B",0.000180840194250595,2.45317609943268,0.096,0.021,1,"12","TTC21B"
"ADH5",0.000180840194250595,2.45317609943268,0.096,0.021,1,"12","ADH5"
"AC093865.12",0.000184397540987006,2.18449144470215,0.154,0.045,1,"12","AC093865.1"
"SAMMSON",0.000194076655560552,2.37982435768542,0.115,0.028,1,"12","SAMMSON"
"AC034154.1",0.0001950509361363,3.12917367630746,0.058,0.009,1,"12","AC034154.1"
"ZNF510",0.0001950509361363,3.12917367630746,0.058,0.009,1,"12","ZNF510"
"RASSF2",0.0001950509361363,3.12917367630746,0.058,0.009,1,"12","RASSF2"
"AC097467.3",0.000195567134326695,3.10451162207319,0.058,0.009,1,"12","AC097467.3"
"SNAP251",0.000195567134326695,3.10451162207319,0.058,0.009,1,"12","SNAP25"
"TPTE21",0.000196084549235265,3.08026407582651,0.058,0.009,1,"12","TPTE2"
"RAB3C1",0.000197189005704908,2.4122458353778,0.096,0.021,1,"12","RAB3C"
"DOCK2",0.000198220834027374,2.20954709277148,0.115,0.028,1,"12","DOCK2"
"TPD52L12",0.000205322086493218,2.37982435768542,0.115,0.029,1,"12","TPD52L1"
"AC114316.12",0.000215006727326095,2.02715273936695,0.135,0.037,1,"12","AC114316.1"
"C1QTNF7-AS1",0.00021881511287841,2.37244482731982,0.115,0.029,1,"12","C1QTNF7-AS1"
"HMCN1",0.000219173007332463,1.8716774540151,0.154,0.045,1,"12","HMCN1"
"MSH31",0.000221828723142517,1.49776983069611,0.231,0.085,1,"12","MSH3"
"AC022031.22",0.000229343347922946,2.63463825671425,0.096,0.021,1,"12","AC022031.2"
"CFAP47",0.000229661848583078,2.40219217071388,0.096,0.021,1,"12","CFAP47"
"AC008568.1",0.000230016195948994,3.10451162207319,0.058,0.009,1,"12","AC008568.1"
"DLEC1",0.000230613949208244,3.08026407582651,0.058,0.009,1,"12","DLEC1"
"GLRA3",0.000230613949208244,3.08026407582651,0.058,0.009,1,"12","GLRA3"
"C12orf42",0.000230613949208244,3.03295836104816,0.058,0.009,1,"12","C12orf42"
"AC015923.11",0.000230613949208244,3.08026407582651,0.058,0.009,1,"12","AC015923.1"
"SLA21",0.000230613949208244,3.08026407582651,0.058,0.009,1,"12","SLA2"
"DCLK22",0.000231624182794719,2.39220808214125,0.096,0.021,1,"12","DCLK2"
"AC025419.1",0.00023286554517793,2.70916992413527,0.077,0.015,1,"12","AC025419.1"
"SCG5",0.00023413315623096,2.67972614624279,0.077,0.015,1,"12","SCG5"
"CMYA5",0.000234769270774335,2.6508712835706,0.077,0.015,1,"12","CMYA5"
"LINC01393",0.000237469560162769,4.45110177119482,0.038,0.004,1,"12","LINC01393"
"USH2A",0.000238250473983063,2.28671495329394,0.135,0.038,1,"12","USH2A"
"AL138720.16",0.00023840971814836,1.61018521298971,0.25,0.1,1,"12","AL138720.1"
"ZC3HAV12",0.000241009551459246,1.85039653392792,0.173,0.056,1,"12","ZC3HAV1"
"CLNK",0.000243094115981281,2.94276055207658,0.077,0.015,1,"12","CLNK"
"LINC00836",0.000245737258363742,3.71413617702862,0.038,0.004,1,"12","LINC00836"
"AL354994.1",0.000245737258363742,3.71413617702862,0.038,0.004,1,"12","AL354994.1"
"AC010333.2",0.000245737258363742,3.71413617702862,0.038,0.004,1,"12","AC010333.2"
"MLX",0.000245737258363742,3.71413617702862,0.038,0.004,1,"12","MLX"
"C20orf203",0.000245737258363742,3.71413617702862,0.038,0.004,1,"12","C20orf203"
"CPB1",0.000246339269461979,3.66522657654767,0.038,0.004,1,"12","CPB1"
"CFLAR-AS11",0.000246339269461979,3.66522657654767,0.038,0.004,1,"12","CFLAR-AS1"
"LINC01198",0.000246339269461979,3.66522657654767,0.038,0.004,1,"12","LINC01198"
"SLC51A",0.000246942582983584,3.61792086176931,0.038,0.004,1,"12","SLC51A"
"AC063979.1",0.00024754720135449,3.57211717215619,0.038,0.004,1,"12","AC063979.1"
"RFLNA",0.00025363368320652,1.84524404616232,0.192,0.066,1,"12","RFLNA"
"ARHGEF32",0.000255198670494061,1.46359271537802,0.269,0.109,1,"12","ARHGEF3"
"PGM11",0.000258673491660116,2.69437292220719,0.077,0.015,1,"12","PGM1"
"AL139807.1",0.000258673491660116,2.69437292220719,0.077,0.015,1,"12","AL139807.1"
"TMEM132C",0.000263556616714493,2.32181875424986,0.115,0.029,1,"12","TMEM132C"
"AC013489.1",0.000267869416328336,2.40219217071388,0.096,0.022,1,"12","AC013489.1"
"AL592295.3",0.000269830774834554,3.08026407582651,0.058,0.009,1,"12","AL592295.3"
"NID21",0.000269830774834554,3.08026407582651,0.058,0.009,1,"12","NID2"
"LINC006241",0.000269858955550437,2.17245777403626,0.115,0.029,1,"12","LINC00624"
"CNTNAP42",0.000270121377496735,2.37244482731982,0.096,0.022,1,"12","CNTNAP4"
"TRPM33",0.000287493253450436,1.50244364434938,0.269,0.11,1,"12","TRPM3"
"MPP32",0.000287515385991102,2.66522657654767,0.077,0.015,1,"12","MPP3"
"AC119868.2",0.000287515385991102,2.66522657654767,0.077,0.015,1,"12","AC119868.2"
"LINC01807",0.000287614531209093,2.60468503461262,0.096,0.022,1,"12","LINC01807"
"TENT5A",0.000288279252234766,2.6366574243509,0.077,0.015,1,"12","TENT5A"
"AL445250.1",0.000288567574833219,2.58505622786369,0.096,0.022,1,"12","AL445250.1"
"MCTP2",0.000290445862321993,2.37244482731982,0.096,0.022,1,"12","MCTP2"
